symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AAPL,2023-02-22 05:00:00+00:00,148.87,149.95,147.16,148.91,57571342.0,429778.0,148.586152
AAPL,2023-02-23 05:00:00+00:00,150.09,150.34,147.24,149.4,53439807.0,425163.0,148.913715
AAPL,2023-02-24 05:00:00+00:00,147.11,147.19,145.7202,146.71,62617932.0,470884.0,146.410703
AAPL,2023-02-27 05:00:00+00:00,147.71,149.17,147.45,147.92,50247854.0,418071.0,148.123416
AAPL,2023-02-28 05:00:00+00:00,147.05,149.08,146.83,147.41,61519861.0,383781.0,147.726764
AAPL,2023-03-01 05:00:00+00:00,146.83,147.2285,145.01,145.31,62350999.0,461615.0,145.806128
AAPL,2023-03-02 05:00:00+00:00,144.38,146.71,143.9,145.91,60242324.0,413240.0,145.28641
AAPL,2023-03-03 05:00:00+00:00,148.045,151.11,147.33,151.03,79744478.0,556613.0,150.149082
AAPL,2023-03-06 05:00:00+00:00,153.785,156.3,153.46,153.83,93957314.0,691992.0,154.654718
AAPL,2023-03-07 05:00:00+00:00,153.7,154.0299,151.13,151.6,61332251.0,496634.0,152.218798
AAPL,2023-03-08 05:00:00+00:00,152.81,153.47,151.83,152.87,51205963.0,405205.0,152.719809
AAPL,2023-03-09 05:00:00+00:00,153.559,154.535,150.225,150.59,59821351.0,480912.0,152.295553
AAPL,2023-03-10 05:00:00+00:00,150.21,150.94,147.6096,148.5,75469048.0,609814.0,149.006538
AAPL,2023-03-13 04:00:00+00:00,147.805,153.14,147.7,150.47,90585023.0,760662.0,151.177098
AAPL,2023-03-14 04:00:00+00:00,151.28,153.4,150.1,152.59,84532172.0,565199.0,152.165261
AAPL,2023-03-15 04:00:00+00:00,151.19,153.245,149.92,152.99,85708822.0,703118.0,151.859646
AAPL,2023-03-16 04:00:00+00:00,152.16,156.46,151.64,155.85,84454434.0,676100.0,154.909001
AAPL,2023-03-17 04:00:00+00:00,156.08,156.74,154.28,155.0,131114857.0,614285.0,155.405289
AAPL,2023-03-20 04:00:00+00:00,155.07,157.82,154.15,157.4,85439528.0,628987.0,156.729739
AAPL,2023-03-21 04:00:00+00:00,157.32,159.4,156.54,159.28,87819428.0,590984.0,158.509861
AAPL,2023-03-22 04:00:00+00:00,159.3,162.14,157.81,157.83,80427254.0,656869.0,159.72994
AAPL,2023-03-23 04:00:00+00:00,158.83,161.5501,157.68,158.93,75089334.0,614271.0,159.485733
AAPL,2023-03-24 04:00:00+00:00,158.86,160.34,157.85,160.25,65530530.0,516245.0,159.33047
AAPL,2023-03-27 04:00:00+00:00,159.94,160.77,157.87,158.28,58214330.0,518438.0,158.986546
AAPL,2023-03-28 04:00:00+00:00,157.97,158.49,155.98,157.65,50372968.0,432449.0,157.01827
AAPL,2023-03-29 04:00:00+00:00,159.37,161.05,159.35,160.77,57532705.0,472079.0,160.273443
AAPL,2023-03-30 04:00:00+00:00,161.53,162.47,161.271,162.36,53823579.0,456156.0,162.027551
AAPL,2023-03-31 04:00:00+00:00,162.44,165.0,161.91,164.9,69191490.0,572350.0,163.992724
AAPL,2023-04-03 04:00:00+00:00,164.27,166.29,164.22,166.17,62027954.0,568688.0,165.410449
AAPL,2023-04-04 04:00:00+00:00,166.595,166.84,165.11,165.63,52036268.0,456308.0,165.895417
AAPL,2023-04-05 04:00:00+00:00,164.74,165.05,161.8,163.76,56567368.0,533623.0,163.499464
AAPL,2023-04-06 04:00:00+00:00,162.43,164.9584,162.0,164.66,50780869.0,446214.0,164.064618
AAPL,2023-04-10 04:00:00+00:00,161.42,162.03,160.08,162.03,51829429.0,563917.0,161.299097
AAPL,2023-04-11 04:00:00+00:00,162.35,162.36,160.51,160.8,51774289.0,490482.0,161.122856
AAPL,2023-04-12 04:00:00+00:00,161.22,162.06,159.78,160.1,50706904.0,514262.0,160.916046
AAPL,2023-04-13 04:00:00+00:00,161.63,165.8,161.42,165.56,76953623.0,595712.0,164.469322
AAPL,2023-04-14 04:00:00+00:00,164.59,166.32,163.82,165.21,54918972.0,488449.0,165.061557
AAPL,2023-04-17 04:00:00+00:00,165.09,165.39,164.03,165.23,45769525.0,483390.0,164.801759
AAPL,2023-04-18 04:00:00+00:00,166.1,167.41,165.65,166.47,55909701.0,494602.0,166.360112
AAPL,2023-04-19 04:00:00+00:00,165.8,168.16,165.54,167.63,48158687.0,473868.0,167.265178
AAPL,2023-04-20 04:00:00+00:00,166.09,167.87,165.56,166.65,53020864.0,493154.0,166.794939
AAPL,2023-04-21 04:00:00+00:00,165.05,166.4521,164.49,165.02,65307211.0,519453.0,165.091964
AAPL,2023-04-24 04:00:00+00:00,165.0,165.6,163.89,165.33,45338131.0,459502.0,164.961709
AAPL,2023-04-25 04:00:00+00:00,165.19,166.305,163.73,163.77,48714063.0,501551.0,164.646986
AAPL,2023-04-26 04:00:00+00:00,163.055,165.28,162.8,163.76,50920364.0,493407.0,163.892842
AAPL,2023-04-27 04:00:00+00:00,165.19,168.56,165.19,168.41,76052617.0,575984.0,167.512917
AAPL,2023-04-28 04:00:00+00:00,168.49,169.85,167.8801,169.68,63093372.0,526191.0,169.044645
AAPL,2023-05-01 04:00:00+00:00,169.28,170.45,168.64,169.59,56437122.0,540748.0,169.663231
AAPL,2023-05-02 04:00:00+00:00,170.09,170.35,167.54,168.54,48897270.0,509756.0,168.70263
AAPL,2023-05-03 04:00:00+00:00,169.5,170.92,167.16,167.45,70732642.0,610055.0,169.180843
AAPL,2023-05-04 04:00:00+00:00,164.89,167.04,164.31,165.79,81791781.0,832125.0,165.708907
AAPL,2023-05-05 04:00:00+00:00,170.975,174.3,170.76,173.57,114073502.0,913563.0,173.389233
AAPL,2023-05-08 04:00:00+00:00,172.48,173.85,172.11,173.5,61353610.0,563142.0,173.301181
AAPL,2023-05-09 04:00:00+00:00,173.05,173.54,171.6,171.77,50729673.0,456211.0,172.198383
AAPL,2023-05-10 04:00:00+00:00,173.02,174.03,171.9,173.555,53724501.0,511486.0,173.187071
AAPL,2023-05-11 04:00:00+00:00,173.85,174.59,172.17,173.75,50011672.0,501957.0,173.491189
AAPL,2023-05-12 04:00:00+00:00,173.62,174.06,171.0,172.57,50612841.0,489401.0,172.391578
AAPL,2023-05-15 04:00:00+00:00,173.16,173.21,171.47,172.07,41718475.0,444787.0,172.092171
AAPL,2023-05-16 04:00:00+00:00,171.99,173.1383,171.7991,172.07,45676613.0,436167.0,172.271733
AAPL,2023-05-17 04:00:00+00:00,171.71,172.925,170.4201,172.69,65903562.0,554943.0,171.956478
AAPL,2023-05-18 04:00:00+00:00,173.0,175.24,172.58,175.05,66091664.0,595693.0,174.334502
AAPL,2023-05-19 04:00:00+00:00,176.39,176.39,174.94,175.16,58044146.0,531634.0,175.572261
AAPL,2023-05-22 04:00:00+00:00,173.98,174.71,173.45,174.2,44146775.0,526394.0,174.199398
AAPL,2023-05-23 04:00:00+00:00,173.13,173.3794,171.275,171.56,56405720.0,535094.0,172.153619
AAPL,2023-05-24 04:00:00+00:00,171.09,172.4183,170.52,171.84,45740665.0,492277.0,171.495997
AAPL,2023-05-25 04:00:00+00:00,172.41,173.895,171.69,172.99,64475787.0,534914.0,172.915577
AAPL,2023-05-26 04:00:00+00:00,173.32,175.77,173.11,175.43,62620662.0,528297.0,175.179028
AAPL,2023-05-30 04:00:00+00:00,176.96,178.99,176.57,177.3,63293297.0,651322.0,177.423861
AAPL,2023-05-31 04:00:00+00:00,177.325,179.35,176.76,177.25,99625288.0,669221.0,177.987684
AAPL,2023-06-01 04:00:00+00:00,177.7,180.12,176.9306,180.09,76857581.0,624136.0,179.402689
AAPL,2023-06-02 04:00:00+00:00,181.03,181.78,179.26,180.95,76294033.0,712123.0,180.655109
AAPL,2023-06-05 04:00:00+00:00,182.63,184.951,178.035,179.58,121969015.0,1286854.0,182.199552
AAPL,2023-06-06 04:00:00+00:00,179.965,180.12,177.43,179.21,64841762.0,705233.0,178.685496
AAPL,2023-06-07 04:00:00+00:00,178.44,181.21,177.32,177.82,69732161.0,669100.0,178.558004
AAPL,2023-06-08 04:00:00+00:00,177.895,180.84,177.46,180.57,50221611.0,548697.0,179.527467
AAPL,2023-06-09 04:00:00+00:00,181.5,182.23,180.63,180.96,48890039.0,557832.0,181.456753
AAPL,2023-06-12 04:00:00+00:00,181.27,183.89,180.97,183.79,54796150.0,562764.0,182.754879
AAPL,2023-06-13 04:00:00+00:00,182.8,184.15,182.44,183.31,54967369.0,608362.0,183.182816
AAPL,2023-06-14 04:00:00+00:00,183.37,184.39,182.02,183.95,57451443.0,614191.0,183.70125
AAPL,2023-06-15 04:00:00+00:00,183.96,186.52,183.78,186.01,65417713.0,697108.0,185.576485
AAPL,2023-06-16 04:00:00+00:00,186.73,186.99,184.27,184.92,101239104.0,616230.0,185.576671
AAPL,2023-06-20 04:00:00+00:00,184.41,186.1,184.41,185.01,49801726.0,577559.0,185.301696
AAPL,2023-06-21 04:00:00+00:00,184.9,185.41,182.5901,183.96,49505417.0,520855.0,184.08866
AAPL,2023-06-22 04:00:00+00:00,183.74,187.045,183.67,187.0,51248267.0,563157.0,186.095509
AAPL,2023-06-23 04:00:00+00:00,185.55,187.56,185.01,186.68,53194896.0,539709.0,186.491169
AAPL,2023-06-26 04:00:00+00:00,186.83,188.05,185.23,185.27,48099269.0,584779.0,186.342879
AAPL,2023-06-27 04:00:00+00:00,185.89,188.39,185.67,188.06,50745529.0,512183.0,187.471551
AAPL,2023-06-28 04:00:00+00:00,187.93,189.9,187.6,189.25,51225939.0,559611.0,188.888455
AAPL,2023-06-29 04:00:00+00:00,189.08,190.07,188.94,189.59,46347309.0,525368.0,189.546219
AAPL,2023-06-30 04:00:00+00:00,191.63,194.48,191.26,193.97,83782058.0,760823.0,193.114617
AAPL,2023-07-03 04:00:00+00:00,193.78,193.88,191.76,192.46,31357392.0,498718.0,192.638055
AAPL,2023-07-05 04:00:00+00:00,191.565,192.98,190.62,191.33,46921907.0,560240.0,191.615305
AAPL,2023-07-06 04:00:00+00:00,189.84,192.02,189.2,191.81,45172292.0,562929.0,190.810342
AAPL,2023-07-07 04:00:00+00:00,191.41,192.67,190.24,190.68,46814999.0,538828.0,191.43102
AAPL,2023-07-10 04:00:00+00:00,189.26,189.99,187.035,188.61,59925144.0,736976.0,188.338409
AAPL,2023-07-11 04:00:00+00:00,189.16,189.3,186.6,188.08,46646096.0,577864.0,187.802462
AAPL,2023-07-12 04:00:00+00:00,189.68,191.7,188.47,189.77,60757160.0,652270.0,189.984281
AAPL,2023-07-13 04:00:00+00:00,190.5,191.19,189.78,190.54,41348909.0,468081.0,190.565107
AAPL,2023-07-14 04:00:00+00:00,190.23,191.1799,189.63,190.69,41622330.0,513236.0,190.461122
AAPL,2023-07-17 04:00:00+00:00,191.9,194.32,191.81,193.99,50546738.0,603051.0,193.32553
AAPL,2023-07-18 04:00:00+00:00,193.35,194.33,192.415,193.73,48357948.0,544724.0,193.375703
AAPL,2023-07-19 04:00:00+00:00,193.1,198.23,192.65,195.1,80534721.0,777402.0,194.986076
AAPL,2023-07-20 04:00:00+00:00,195.09,196.47,192.495,193.13,59597695.0,640137.0,194.296883
AAPL,2023-07-21 04:00:00+00:00,194.1,194.97,191.23,191.94,71957084.0,580363.0,192.718322
AAPL,2023-07-24 04:00:00+00:00,193.41,194.91,192.25,192.75,45538581.0,526175.0,193.233712
AAPL,2023-07-25 04:00:00+00:00,193.33,194.44,192.915,193.62,37339808.0,445740.0,193.799673
AAPL,2023-07-26 04:00:00+00:00,193.67,195.64,193.32,194.5,47506279.0,502596.0,194.378548
AAPL,2023-07-27 04:00:00+00:00,196.02,197.2,192.55,193.22,47465977.0,570678.0,194.950386
AAPL,2023-07-28 04:00:00+00:00,194.67,196.626,194.14,195.83,48291445.0,519154.0,195.809443
AAPL,2023-07-31 04:00:00+00:00,196.06,196.49,195.26,196.45,45241255.0,530646.0,196.200202
AAPL,2023-08-01 04:00:00+00:00,196.235,196.73,195.28,195.605,35306213.0,478272.0,195.861871
AAPL,2023-08-02 04:00:00+00:00,195.04,195.18,191.8507,192.58,50408072.0,620854.0,192.939066
AAPL,2023-08-03 04:00:00+00:00,191.57,192.37,190.69,191.17,62366562.0,756802.0,191.573861
AAPL,2023-08-04 04:00:00+00:00,185.52,187.38,181.92,181.99,115956843.0,1336767.0,184.299063
AAPL,2023-08-07 04:00:00+00:00,182.13,183.13,177.35,178.85,97586944.0,1159593.0,178.896194
AAPL,2023-08-08 04:00:00+00:00,179.69,180.27,177.58,179.8,67832886.0,709234.0,179.011351
AAPL,2023-08-09 04:00:00+00:00,180.87,180.93,177.01,178.19,60386755.0,666321.0,178.47219
AAPL,2023-08-10 04:00:00+00:00,179.48,180.75,177.6,177.97,54695861.0,653105.0,178.827828
AAPL,2023-08-11 04:00:00+00:00,177.32,178.62,176.55,177.79,52036674.0,586486.0,177.792719
AAPL,2023-08-14 04:00:00+00:00,177.97,179.69,177.305,179.46,43690884.0,565211.0,178.934721
AAPL,2023-08-15 04:00:00+00:00,178.88,179.48,177.05,177.45,43635379.0,510238.0,177.899185
AAPL,2023-08-16 04:00:00+00:00,177.13,178.54,176.5,176.57,46979752.0,526310.0,177.479546
AAPL,2023-08-17 04:00:00+00:00,177.14,177.5054,173.48,174.0,66700735.0,673488.0,174.653058
AAPL,2023-08-18 04:00:00+00:00,172.3,175.1,171.96,174.49,61173170.0,596487.0,173.859323
AAPL,2023-08-21 04:00:00+00:00,175.07,176.13,173.735,175.84,46323343.0,559827.0,175.22285
AAPL,2023-08-22 04:00:00+00:00,177.06,177.68,176.25,177.23,42091932.0,501637.0,177.011047
AAPL,2023-08-23 04:00:00+00:00,178.52,181.55,178.325,181.12,52756878.0,587652.0,180.668409
AAPL,2023-08-24 04:00:00+00:00,180.674,181.104,176.01,176.38,54953439.0,610587.0,177.661775
AAPL,2023-08-25 04:00:00+00:00,177.38,179.15,175.82,178.61,51449596.0,554792.0,177.826636
AAPL,2023-08-28 04:00:00+00:00,180.09,180.59,178.545,180.19,43823300.0,532552.0,179.618894
AAPL,2023-08-29 04:00:00+00:00,179.695,184.9,179.5,184.12,53016040.0,576648.0,183.281635
AAPL,2023-08-30 04:00:00+00:00,184.94,187.85,184.74,187.65,60824230.0,636605.0,186.947989
AAPL,2023-08-31 04:00:00+00:00,187.84,189.12,187.48,187.87,60814675.0,555057.0,188.185056
AAPL,2023-09-01 04:00:00+00:00,189.485,189.92,188.28,189.46,45766507.0,530277.0,189.025752
AAPL,2023-09-05 04:00:00+00:00,188.28,189.98,187.61,189.7,45285046.0,602564.0,189.129836
AAPL,2023-09-06 04:00:00+00:00,188.4,188.85,181.47,182.91,81765466.0,880369.0,183.778433
AAPL,2023-09-07 04:00:00+00:00,175.18,178.21,173.54,177.56,112503695.0,1210446.0,176.693655
AAPL,2023-09-08 04:00:00+00:00,178.35,180.239,177.79,178.18,65602067.0,755391.0,179.093843
AAPL,2023-09-11 04:00:00+00:00,180.07,180.3,177.34,179.36,58964184.0,722658.0,178.798151
AAPL,2023-09-12 04:00:00+00:00,179.49,180.13,174.82,176.3,90383654.0,937680.0,176.701341
AAPL,2023-09-13 04:00:00+00:00,176.51,177.3,173.98,174.21,84277767.0,835414.0,175.029416
AAPL,2023-09-14 04:00:00+00:00,174.0,176.1,173.58,175.74,60898149.0,641142.0,175.376921
AAPL,2023-09-15 04:00:00+00:00,176.48,176.495,173.82,175.01,109259462.0,729795.0,175.084694
AAPL,2023-09-18 04:00:00+00:00,176.48,179.38,176.17,177.97,67272034.0,731499.0,177.971078
AAPL,2023-09-19 04:00:00+00:00,177.52,179.63,177.13,179.07,51831661.0,524532.0,178.410352
AAPL,2023-09-20 04:00:00+00:00,179.26,179.695,175.4,175.49,58452947.0,600755.0,177.082657
AAPL,2023-09-21 04:00:00+00:00,174.55,176.3,173.86,173.93,63160835.0,631737.0,174.903668
AAPL,2023-09-22 04:00:00+00:00,174.67,177.079,174.05,174.79,56725387.0,606172.0,175.479785
AAPL,2023-09-25 04:00:00+00:00,174.2,176.97,174.15,176.08,46178509.0,564354.0,175.674313
AAPL,2023-09-26 04:00:00+00:00,174.82,175.2,171.66,171.96,64597559.0,688566.0,172.730491
AAPL,2023-09-27 04:00:00+00:00,172.62,173.04,169.05,170.43,66940950.0,708087.0,170.519718
AAPL,2023-09-28 04:00:00+00:00,169.34,172.03,167.62,170.69,56302471.0,618749.0,170.313489
AAPL,2023-09-29 04:00:00+00:00,172.02,173.07,170.341,171.21,51886171.0,535136.0,171.602011
AAPL,2023-10-02 04:00:00+00:00,171.22,174.3,170.93,173.75,52172333.0,617354.0,173.28953
AAPL,2023-10-03 04:00:00+00:00,172.255,173.63,170.82,172.4,49637004.0,543146.0,172.128425
AAPL,2023-10-04 04:00:00+00:00,171.09,174.21,170.97,173.66,53025614.0,561075.0,172.950579
AAPL,2023-10-05 04:00:00+00:00,173.79,175.45,172.68,174.91,48532230.0,509291.0,174.243182
AAPL,2023-10-06 04:00:00+00:00,173.8,177.99,173.18,177.49,57266677.0,593946.0,176.35858
AAPL,2023-10-09 04:00:00+00:00,176.81,179.05,175.8,178.99,42400769.0,518390.0,177.868024
AAPL,2023-10-10 04:00:00+00:00,178.1,179.72,177.95,178.39,43700093.0,525007.0,178.688787
AAPL,2023-10-11 04:00:00+00:00,178.2,179.85,177.6,179.8,47555502.0,503608.0,178.920294
AAPL,2023-10-12 04:00:00+00:00,180.07,182.34,179.04,180.71,56753369.0,617072.0,180.97399
AAPL,2023-10-13 04:00:00+00:00,181.42,181.93,178.14,178.85,51456083.0,531443.0,179.41376
AAPL,2023-10-16 04:00:00+00:00,176.75,179.075,176.51,178.72,52519230.0,632661.0,178.148359
AAPL,2023-10-17 04:00:00+00:00,176.645,178.42,174.8,177.15,57553146.0,592436.0,176.85213
AAPL,2023-10-18 04:00:00+00:00,175.58,177.575,175.11,175.84,54780899.0,540428.0,176.368798
AAPL,2023-10-19 04:00:00+00:00,176.04,177.84,175.19,175.46,59312291.0,560468.0,176.270608
AAPL,2023-10-20 04:00:00+00:00,175.31,175.42,172.64,172.88,64244029.0,600322.0,173.789788
AAPL,2023-10-23 04:00:00+00:00,170.91,174.01,169.93,173.0,55986017.0,639779.0,172.365942
AAPL,2023-10-24 04:00:00+00:00,173.05,173.67,171.45,173.44,43825971.0,530643.0,172.712413
AAPL,2023-10-25 04:00:00+00:00,171.88,173.06,170.65,171.1,57219947.0,611287.0,171.526493
AAPL,2023-10-26 04:00:00+00:00,170.37,171.3775,165.67,166.89,70660031.0,815731.0,167.582602
AAPL,2023-10-27 04:00:00+00:00,166.91,168.96,166.83,168.22,58499131.0,609514.0,167.909302
AAPL,2023-10-30 04:00:00+00:00,169.02,171.17,168.87,170.29,51135875.0,628371.0,170.081326
AAPL,2023-10-31 04:00:00+00:00,169.35,170.9,167.9,170.77,44852482.0,510050.0,169.874357
AAPL,2023-11-01 04:00:00+00:00,171.0,174.23,170.12,173.97,56951142.0,633750.0,172.611605
AAPL,2023-11-02 04:00:00+00:00,175.52,177.78,175.46,177.57,77518015.0,807105.0,177.101455
AAPL,2023-11-03 04:00:00+00:00,174.24,176.82,173.35,176.65,80129247.0,858040.0,175.636789
AAPL,2023-11-06 05:00:00+00:00,176.38,179.43,176.21,179.23,63852730.0,678194.0,178.60948
AAPL,2023-11-07 05:00:00+00:00,179.18,182.44,178.97,181.82,70539955.0,653956.0,181.315051
AAPL,2023-11-08 05:00:00+00:00,182.35,183.45,181.59,182.89,49345307.0,542542.0,182.664855
AAPL,2023-11-09 05:00:00+00:00,182.96,184.12,181.81,182.41,53780415.0,545850.0,182.934075
AAPL,2023-11-10 05:00:00+00:00,183.97,186.565,183.53,186.4,66204156.0,610940.0,185.361502
AAPL,2023-11-13 05:00:00+00:00,185.82,186.03,184.21,184.8,43631574.0,530523.0,184.822995
AAPL,2023-11-14 05:00:00+00:00,187.7,188.11,186.3,187.44,60113030.0,609334.0,187.322497
AAPL,2023-11-15 05:00:00+00:00,187.845,189.5,187.78,188.01,53818016.0,564663.0,188.470666
AAPL,2023-11-16 05:00:00+00:00,189.57,190.96,188.65,189.71,54426521.0,621003.0,189.725074
AAPL,2023-11-17 05:00:00+00:00,190.25,190.38,188.57,189.69,50941406.0,510221.0,189.599311
AAPL,2023-11-20 05:00:00+00:00,189.89,191.905,189.88,191.45,46543084.0,554091.0,191.307534
AAPL,2023-11-21 05:00:00+00:00,191.41,191.52,189.74,190.64,38142232.0,450941.0,190.509559
AAPL,2023-11-22 05:00:00+00:00,191.49,192.93,190.825,191.31,39630374.0,463588.0,191.737678
AAPL,2023-11-24 05:00:00+00:00,190.87,190.9,189.25,189.97,24048346.0,335950.0,189.776006
AAPL,2023-11-27 05:00:00+00:00,189.92,190.67,188.9,189.79,40570385.0,509035.0,189.801449
AAPL,2023-11-28 05:00:00+00:00,189.78,191.08,189.4,190.4,38422811.0,458379.0,190.182635
AAPL,2023-11-29 05:00:00+00:00,190.9,192.09,188.97,189.37,43017537.0,493157.0,190.095824
AAPL,2023-11-30 05:00:00+00:00,189.84,190.32,188.19,189.95,48804815.0,486962.0,189.32785
AAPL,2023-12-01 05:00:00+00:00,190.33,191.56,189.23,191.24,45704824.0,515541.0,190.814969
AAPL,2023-12-04 05:00:00+00:00,189.98,190.05,187.4511,189.43,43396215.0,587629.0,188.903443
AAPL,2023-12-05 05:00:00+00:00,190.21,194.4,190.18,193.42,66654222.0,700936.0,193.201212
AAPL,2023-12-06 05:00:00+00:00,194.45,194.76,192.11,192.32,41092772.0,491536.0,192.792192
AAPL,2023-12-07 05:00:00+00:00,193.63,195.0,193.59,194.27,47485364.0,495114.0,194.415635
AAPL,2023-12-08 05:00:00+00:00,194.2,195.99,193.67,195.71,53406358.0,538969.0,195.1631
AAPL,2023-12-11 05:00:00+00:00,193.11,193.49,191.42,193.18,60952756.0,691291.0,192.690089
AAPL,2023-12-12 05:00:00+00:00,193.08,194.72,191.721,194.71,52704312.0,510922.0,193.712615
AAPL,2023-12-13 05:00:00+00:00,195.09,198.0,194.85,197.96,70422443.0,672723.0,196.884059
AAPL,2023-12-14 05:00:00+00:00,198.02,199.62,196.16,198.11,66836850.0,691952.0,198.298267
AAPL,2023-12-15 05:00:00+00:00,197.53,198.3999,197.0,197.57,128538401.0,625454.0,197.573249
AAPL,2023-12-18 05:00:00+00:00,196.09,196.63,194.39,195.89,55755354.0,655820.0,195.532766
AAPL,2023-12-19 05:00:00+00:00,196.16,196.95,195.89,196.94,40717190.0,451795.0,196.531773
AAPL,2023-12-20 05:00:00+00:00,196.9,197.68,194.83,194.83,52247140.0,550700.0,196.221545
AAPL,2023-12-21 05:00:00+00:00,196.1,197.08,193.5,194.68,46485784.0,554963.0,194.733112
AAPL,2023-12-22 05:00:00+00:00,195.18,195.41,192.97,193.6,37149570.0,500544.0,194.099383
AAPL,2023-12-26 05:00:00+00:00,193.61,193.89,192.83,193.05,28921648.0,488340.0,193.170805
AAPL,2023-12-27 05:00:00+00:00,192.49,193.5,191.09,193.15,48092035.0,548205.0,192.535582
AAPL,2023-12-28 05:00:00+00:00,194.14,194.66,193.17,193.58,34056639.0,472490.0,193.925614
AAPL,2023-12-29 05:00:00+00:00,193.9,194.4,191.725,192.53,42672148.0,509123.0,192.577019
AAPL,2024-01-02 05:00:00+00:00,187.15,188.44,183.885,185.64,82496943.0,1009074.0,185.846233
AAPL,2024-01-03 05:00:00+00:00,184.22,185.88,183.43,184.25,58418916.0,656956.0,184.319693
AAPL,2024-01-04 05:00:00+00:00,182.15,183.0872,180.88,181.91,71992243.0,712850.0,182.013085
AAPL,2024-01-05 05:00:00+00:00,181.99,182.76,180.17,181.18,62379661.0,682335.0,181.483937
AAPL,2024-01-08 05:00:00+00:00,182.085,185.6,181.5,185.56,59151720.0,669304.0,184.400869
AAPL,2024-01-09 05:00:00+00:00,183.92,185.15,182.73,185.14,42848219.0,538297.0,184.364122
AAPL,2024-01-10 05:00:00+00:00,184.35,186.4,183.92,186.19,46797681.0,554884.0,185.223846
AAPL,2024-01-11 05:00:00+00:00,186.54,187.05,183.62,185.59,49133996.0,584114.0,185.022217
AAPL,2024-01-12 05:00:00+00:00,186.06,186.74,185.19,185.92,40477782.0,477050.0,185.818208
AAPL,2024-01-16 05:00:00+00:00,182.16,184.26,180.934,183.63,65612289.0,767431.0,182.83027
AAPL,2024-01-17 05:00:00+00:00,181.27,182.93,180.3,182.68,47321545.0,594725.0,181.895222
AAPL,2024-01-18 05:00:00+00:00,186.09,189.14,185.83,188.63,78031784.0,787472.0,187.968724
AAPL,2024-01-19 05:00:00+00:00,189.33,191.95,188.82,191.56,68902985.0,682664.0,190.60882
AAPL,2024-01-22 05:00:00+00:00,192.3,195.33,192.26,193.89,60139948.0,718256.0,194.013458
AAPL,2024-01-23 05:00:00+00:00,195.02,195.75,193.8299,195.18,42360151.0,533198.0,194.815768
AAPL,2024-01-24 05:00:00+00:00,195.42,196.38,194.34,194.5,53636461.0,594907.0,195.236375
AAPL,2024-01-25 05:00:00+00:00,195.22,196.2675,193.1125,194.17,54834147.0,644776.0,194.783346
AAPL,2024-01-26 05:00:00+00:00,194.27,194.76,191.94,192.42,44594011.0,534166.0,193.136866
AAPL,2024-01-29 05:00:00+00:00,192.01,192.2,189.58,191.73,47145521.0,599512.0,191.280816
AAPL,2024-01-30 05:00:00+00:00,190.94,191.8,187.47,188.04,55854611.0,690706.0,188.823566
AAPL,2024-01-31 05:00:00+00:00,187.04,187.095,184.35,184.4,55467803.0,679844.0,185.367471
AAPL,2024-02-01 05:00:00+00:00,183.985,186.95,183.82,186.86,64885408.0,820977.0,186.026227
AAPL,2024-02-02 05:00:00+00:00,179.86,187.33,179.25,185.85,102551680.0,1108466.0,184.826139
AAPL,2024-02-05 05:00:00+00:00,188.15,189.25,185.84,187.68,69668820.0,804749.0,187.770827
AAPL,2024-02-06 05:00:00+00:00,186.86,189.31,186.7695,189.3,43490759.0,530825.0,188.495897
AAPL,2024-02-07 05:00:00+00:00,190.64,191.05,188.61,189.41,53438955.0,596088.0,189.364757
AAPL,2024-02-08 05:00:00+00:00,189.385,189.535,187.35,188.32,40962046.0,521464.0,188.299781
AAPL,2024-02-09 05:00:00+00:00,188.65,189.99,188.0,188.85,45155216.0,544714.0,189.014343
AAPL,2024-02-12 05:00:00+00:00,188.415,188.67,186.79,187.15,41781934.0,585515.0,187.597468
AAPL,2024-02-13 05:00:00+00:00,185.77,186.21,183.5128,185.04,56529529.0,644015.0,184.966464
AAPL,2024-02-14 05:00:00+00:00,185.32,185.53,182.44,184.15,54630517.0,679073.0,183.578606
AAPL,2024-02-15 05:00:00+00:00,183.55,184.49,181.35,183.86,65434496.0,756083.0,182.685738
AAPL,2024-02-16 05:00:00+00:00,183.42,184.85,181.665,182.31,49752465.0,611770.0,182.753461
AAPL,2024-02-20 05:00:00+00:00,181.79,182.43,180.0,181.56,53665553.0,712338.0,181.029315
AAPL,2024-02-21 05:00:00+00:00,181.94,182.8888,180.66,182.32,41529674.0,522493.0,181.962835
AAPL,2024-02-22 05:00:00+00:00,183.48,184.955,182.46,184.37,52292208.0,613893.0,183.830992
AAPL,2024-02-23 05:00:00+00:00,185.01,185.04,182.23,182.52,45119677.0,549251.0,183.021736
AAPL,2024-02-26 05:00:00+00:00,182.24,182.76,180.65,181.16,40867421.0,615639.0,181.314102
AAPL,2024-02-27 05:00:00+00:00,181.1,183.9225,179.56,182.63,54319745.0,669764.0,181.811155
AAPL,2024-02-28 05:00:00+00:00,182.51,183.12,180.13,181.42,48953939.0,596443.0,181.146598
AAPL,2024-02-29 05:00:00+00:00,181.27,182.57,179.53,180.75,136682597.0,813073.0,180.683283
AAPL,2024-03-01 05:00:00+00:00,179.55,180.53,177.38,179.66,73563082.0,911079.0,179.006275
